,name,address,website,phone_number,reviews_count,reviews_average,images
62,Ẩm Thực Quê Nhà Quận 3,"28 Phạm Ngọc Thạch, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",amthucquenha.vn,+84 93 822 61 66,,,"['https://lh5.googleusercontent.com/p/AF1QipMWbwWq3RcoD5ydKhYLDUa3aZuvqsyRFkkWbwW9', 'https://lh5.googleusercontent.com/p/AF1QipNvxY2PzWbUyd_Kz1WpQg6o-AtcWPV9ksvmK-i-']"
63,Nhà hàng Khoái,"16 Lê Quý Đôn, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",khoairestaurant.com,+84 28 3930 0013,,,"['https://lh5.googleusercontent.com/p/AF1QipPird73cHbm7PdoWN0GxpBBRAK9H8qPrixalk9J', 'https://lh5.googleusercontent.com/p/AF1QipMWbwWq3RcoD5ydKhYLDUa3aZuvqsyRFkkWbwW9']"
64,Nhà Hàng Phương Xưa,"86 Võ Văn Tần, P.6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3930 6588,,,"['https://lh5.googleusercontent.com/p/AF1QipOkMu2bgfyS8bympL0JoSbyi6K_ikQLH2ZkbIbh', 'https://lh5.googleusercontent.com/p/AF1QipPird73cHbm7PdoWN0GxpBBRAK9H8qPrixalk9J']"
65,Cheer House Restaurant,"6B Lê Ngô Cát, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 93 879 86 79,127,4.3,"['https://lh5.googleusercontent.com/p/AF1QipMooLp2bPfavm3kMyclPeFuiUNMVkI6K_yW2QF4', 'https://lh5.googleusercontent.com/p/AF1QipOkMu2bgfyS8bympL0JoSbyi6K_ikQLH2ZkbIbh']"
66,Nhà Hàng Phố 79,"5 Phạm Ngọc Thạch, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",pho79.vn,+84 96 677 32 79,145,4.1,"['https://lh5.googleusercontent.com/p/AF1QipP5nKscpwqvmeacDxwOU6vznx0kGdH2zsbLNR0b', 'https://lh5.googleusercontent.com/p/AF1QipMooLp2bPfavm3kMyclPeFuiUNMVkI6K_yW2QF4']"
67,Cơm quê Mười Khó,"27 Trần Quốc Thảo, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 90 120 27 27,,,"['https://lh5.googleusercontent.com/p/AF1QipMPn0CYvbWRrlk-lEJ8D44cDJatkVTiA7nM3tpJ', 'https://lh5.googleusercontent.com/p/AF1QipP5nKscpwqvmeacDxwOU6vznx0kGdH2zsbLNR0b']"
68,La Maison Wine Dining,"201b Đ. Nam Kỳ Khởi Nghĩa, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",lamaison.vn,+84 90 490 32 30,270,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNvnowRimKdvDT9gYLe4d8VZyOncQKqPxOAoT4', 'https://lh5.googleusercontent.com/p/AF1QipMPn0CYvbWRrlk-lEJ8D44cDJatkVTiA7nM3tpJ']"
69,Nhà hàng Việt Phố,"45-47-49, Lê Quý Đôn, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",vietpho.com.vn,+84 28 3934 9448,,,"['https://lh5.googleusercontent.com/p/AF1QipPoYJzqref0VXCHIBKkpHjF0eeVUSFFQWnM7W3O', 'https://lh5.googleusercontent.com/p/AF1QipNvnowRimKdvDT9gYLe4d8VZyOncQKqPxOAoT4']"
70,Nhà Hàng Hội Ngộ,"22B Nguyễn Thị Diệu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",nhahanghoingo.com,+84 28 3931 5931,,,"['https://lh5.googleusercontent.com/p/AF1QipOYX5HX8GFRRHo-4RFu1JDDPAWw_VL4eGYM34Iv', 'https://lh5.googleusercontent.com/p/AF1QipPoYJzqref0VXCHIBKkpHjF0eeVUSFFQWnM7W3O']"
71,Lux68 Restaurant,"177 Nguyễn Đình Chiểu, Phường 6, Quận 3, Thành phố Hồ Chí Minh 72407, Vietnam",lux68restaurant.business.site,+84 28 6683 3168,239,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNBAhQOLgPj_k2vxu6aora0AhN7BFYYGfmkxOgp', 'https://lh5.googleusercontent.com/p/AF1QipOYX5HX8GFRRHo-4RFu1JDDPAWw_VL4eGYM34Iv']"
72,Nhà Hàng Lẩu Soa Soa,"64 Phạm Ngọc Thạch, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3823 1723,,,"['https://lh5.googleusercontent.com/p/AF1QipNaDTW4hS4B8MbG-61hCVZDYwBm5E50uxcRBv8', 'https://lh5.googleusercontent.com/p/AF1QipNBAhQOLgPj_k2vxu6aora0AhN7BFYYGfmkxOgp']"
73,Nhà Hàng Út Cà Mau,"512 Đ. Nguyễn Thị Minh Khai, Phường 2, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3832 2742,,,"['https://lh5.googleusercontent.com/p/AF1QipMwwwM-1rYsWLFyQRz1cm1uNgmUYMFdb7hP-D1q', 'https://lh5.googleusercontent.com/p/AF1QipNaDTW4hS4B8MbG-61hCVZDYwBm5E50uxcRBv8']"
74,Én Restaurant & Event Space,"Robot Tower, 308C Điện Biên Phủ, Phường 4, Quận 3, Thành phố Hồ Chí Minh 70000, Vietnam",enrestaurant.vn,+84 90 186 58 63,,,"['https://lh5.googleusercontent.com/p/AF1QipMzw_IZgtlA7MBGgtelpLCde_hCqYDkTNNNjt8l', 'https://lh5.googleusercontent.com/p/AF1QipMwwwM-1rYsWLFyQRz1cm1uNgmUYMFdb7hP-D1q']"
75,Vuon Que Restaurant,"68B-C, 68 Đ. Trần Quốc Toản, Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",nhahangvuonque.com.vn,+84 836 666 070,,,"['https://lh5.googleusercontent.com/p/AF1QipPHh8wPifMLj8NwFunF8-_AIbyRnVABL5cddJWM', 'https://lh5.googleusercontent.com/p/AF1QipMzw_IZgtlA7MBGgtelpLCde_hCqYDkTNNNjt8l']"
76,Kobe Teppanyaki,"13A Tú Xương, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",kobeteppanyaki.com.vn,+84 28 3932 0187,,,"['https://lh5.googleusercontent.com/p/AF1QipNdtYVtLexXL7gtffStniR4ONLgiPIxsY-sYwwD', 'https://lh5.googleusercontent.com/p/AF1QipPHh8wPifMLj8NwFunF8-_AIbyRnVABL5cddJWM']"
77,Dat Phuong Nam Restaurant,"46 Huỳnh Tịnh Của, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3820 3968,,,"['https://lh5.googleusercontent.com/p/AF1QipPTU_vifxq7lyakPKbfbed1wHkJ8i7E_EXTTKww', 'https://lh5.googleusercontent.com/p/AF1QipNdtYVtLexXL7gtffStniR4ONLgiPIxsY-sYwwD']"
78,Cơm Niêu Sài Gòn,"27 Tú Xương, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",comnieusaigon.com,+84 90 130 18 08,,,"['https://lh5.googleusercontent.com/p/AF1QipPDvtlVQ_Ez9Qkf6fnOkfiy5sY3bO4Jh9rVQgtQ', 'https://lh5.googleusercontent.com/p/AF1QipPTU_vifxq7lyakPKbfbed1wHkJ8i7E_EXTTKww']"
79,Stix - Banquets & Events,"174A Nguyễn Đình Chiểu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",stix.vn,+84 28 2224 1883,656,4.2,"['https://lh5.googleusercontent.com/p/AF1QipM0R8xVKiLDj7RK9806Ft4MriQDKTxhZCoa_OPS', 'https://lh5.googleusercontent.com/p/AF1QipPDvtlVQ_Ez9Qkf6fnOkfiy5sY3bO4Jh9rVQgtQ']"
80,Hoa Cau Restaurant,"80 Huỳnh Tịnh Của, Phường 8, Quận 3, Thành phố Hồ Chí Minh 72408, Vietnam",,+84 28 3820 4715,10,4.4,"['https://lh5.googleusercontent.com/p/AF1QipMllwoDw9tXGeMvPDMobdMxNzpUzE2u72rX0I52', 'https://lh5.googleusercontent.com/p/AF1QipM0R8xVKiLDj7RK9806Ft4MriQDKTxhZCoa_OPS']"
81,Nhà hàng Tiên Sơn,"59 Tú Xương, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 93 637 55 59,22,4.4,"['https://lh5.googleusercontent.com/p/AF1QipOtUrL1u0v3CDthje1slqflOpIQSc23Rtxnvm3m', 'https://lh5.googleusercontent.com/p/AF1QipMllwoDw9tXGeMvPDMobdMxNzpUzE2u72rX0I52']"
82,Nhà Hàng Sài Gòn 3,"157 Võ Văn Tần, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",saigonrestaurants.vn,+84 28 3933 0992,,,"['https://lh5.googleusercontent.com/p/AF1QipNWzljfqMLz2OzfPn7Kpc65BlgNfuLxq8zFVBwJ', 'https://lh5.googleusercontent.com/p/AF1QipOtUrL1u0v3CDthje1slqflOpIQSc23Rtxnvm3m']"
83,Cơm Niêu Sài Gòn,"59 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",comnieusaigon.com,+84 90 130 17 28,,,"['https://lh5.googleusercontent.com/p/AF1QipP9GJgkkq1JxgqohJNrapn9MR-Jxi0jNyRTb8cX', 'https://lh5.googleusercontent.com/p/AF1QipNWzljfqMLz2OzfPn7Kpc65BlgNfuLxq8zFVBwJ']"
84,Nhà hàng Hải Đăng 1,"31A Đ. Nguyễn Thông, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 70000, Vietnam",business.site,+84 90 663 30 04,,,"['https://lh5.googleusercontent.com/p/AF1QipMKzXWz0zC06dVWkag0yp1AaCD10mrY_ROfawOU', 'https://lh5.googleusercontent.com/p/AF1QipP9GJgkkq1JxgqohJNrapn9MR-Jxi0jNyRTb8cX']"
85,Nàng Gánh restaurant,"115/2 Trần Quốc Thảo, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 90 333 03 12,354,4.0,"['https://lh5.googleusercontent.com/p/AF1QipOgI39QsOqxej5X8IsufJyvAx_3WrpRRJToS7-E', 'https://lh5.googleusercontent.com/p/AF1QipMKzXWz0zC06dVWkag0yp1AaCD10mrY_ROfawOU']"
86,Chay Garden Quận 3 - Vegetarian Restaurant & Coffee,"52 Võ Văn Tần, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",chaygarden.com,+84 898 855 667,,,"['https://lh5.googleusercontent.com/p/AF1QipNmu3Sbxa4M2wsF0BZVuPUMYwJ39O8P1fsUl28Q', 'https://lh5.googleusercontent.com/p/AF1QipOgI39QsOqxej5X8IsufJyvAx_3WrpRRJToS7-E']"
87,Nhà hàng Hai Lúa,"15 Đ. Kỳ Đồng, Phường 9, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,,15,4.5,"['https://lh5.googleusercontent.com/p/AF1QipOQqi4LL9vgECatCoRoS4UfB5d_liEuWvxPZsMF', 'https://lh5.googleusercontent.com/p/AF1QipNmu3Sbxa4M2wsF0BZVuPUMYwJ39O8P1fsUl28Q']"
88,Indochine Saigon,"26 Trương Định, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 28 3935 2626,,,"['https://lh5.googleusercontent.com/p/AF1QipOKklqFbdrjfDbQGZpc1KMEPCWh9s1A1nRXq1GQ', 'https://lh5.googleusercontent.com/p/AF1QipOQqi4LL9vgECatCoRoS4UfB5d_liEuWvxPZsMF']"
89,Nhà Hàng Sơn Thủy,"13 Lê Ngô Cát, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,,104,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNrf_sBYGncQy7HNnllj9jFWBVm_CJpwyZlb42w', 'https://lh5.googleusercontent.com/p/AF1QipOKklqFbdrjfDbQGZpc1KMEPCWh9s1A1nRXq1GQ']"
90,Hàng Dương Sakura Quận 4,"224 Đ. Số 48, Phường 5, Quận 4, Thành phố Hồ Chí Minh, Vietnam",hangduongquan.vn,+84 1800 9478,,,"['https://lh5.googleusercontent.com/p/AF1QipN0Yyf30DhaS0IyfvMelpN5f5FUbySfg1An6xkm', 'https://lh5.googleusercontent.com/p/AF1QipMq5Wo7nyfz32_jsco_nsO1LYWFpS3me7xgHFR1']"
91,Quán Nhà Sàn,"194 Đ. Số 48, Phường 3, Quận 4, Thành phố Hồ Chí Minh 700000, Vietnam",quanhasan.com,+84 386 192 194,,,"['https://lh5.googleusercontent.com/p/AF1QipMq5Wo7nyfz32_jsco_nsO1LYWFpS3me7xgHFR1', 'https://lh5.googleusercontent.com/p/AF1QipN0Yyf30DhaS0IyfvMelpN5f5FUbySfg1An6xkm']"
92,Cocasuki Restaurant,"47 Nguyễn Trường Tộ, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 91 217 50 33,145,4.2,"['https://lh5.googleusercontent.com/p/AF1QipP061zvin7n0lH17qm0OSt6qx9BoKtz7CxgtXll', 'https://lh5.googleusercontent.com/p/AF1QipMq5Wo7nyfz32_jsco_nsO1LYWFpS3me7xgHFR1']"
93,Tàu Nhà Hàng Du Lịch Sông Sài Gòn,"Số 5 Nguyễn Tất Thành, Phường 12, Quận 4, Thành phố Hồ Chí Minh 700000, Vietnam",duthuyensaigon.vn,+84 93 891 21 78,14,4.4,"['https://lh5.googleusercontent.com/p/AF1QipOOTu6BqyEZ6ftrKqc7f73xc4cI4j01SpAbeCrc', 'https://lh5.googleusercontent.com/p/AF1QipP061zvin7n0lH17qm0OSt6qx9BoKtz7CxgtXll']"
94,Ốc Bà Cô Lốc Cốc,"222 Đ. Khánh Hội, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,+84 839 024 282,264,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNOiC2QwBT44Fv8X6UqRnvLw1zqh-TPYy853huZ', 'https://lh5.googleusercontent.com/p/AF1QipOOTu6BqyEZ6ftrKqc7f73xc4cI4j01SpAbeCrc']"
95,Nhà hàng hải sản Hương Lúa 3,"196 Đ. Số 48, Phường 03, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 90 913 79 70,112,3.9,"['https://lh5.googleusercontent.com/p/AF1QipMfnt6Oxc9Lyf6DdqilTwRS5ZiVTq24Mrisap94', 'https://lh5.googleusercontent.com/p/AF1QipNOiC2QwBT44Fv8X6UqRnvLw1zqh-TPYy853huZ']"
96,Nguyen's- Bến Vân Đồn,"107 Đ. Bến Vân Đồn, Phường 9, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 98 806 03 75,50,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNzn6ITlbzf-uKGsqgDr4K1xDTd24b88aebNc61', 'https://lh5.googleusercontent.com/p/AF1QipMfnt6Oxc9Lyf6DdqilTwRS5ZiVTq24Mrisap94']"
97,Quán Ăn Gia Đình Hương Cau 2,"290 Đ. Bến Vân Đồn, Phường 2, Quận 4, Thành phố Hồ Chí Minh, Vietnam",foody.vn,,,,"['https://lh5.googleusercontent.com/p/AF1QipPvoL5dqM785bqnnL9C2QImV8rsDoBHUscKm8UM', 'https://lh5.googleusercontent.com/p/AF1QipNzn6ITlbzf-uKGsqgDr4K1xDTd24b88aebNc61']"
98,Thien Tan Restaurant,"13 Tôn Đản, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3825 9956,,,"['https://lh5.googleusercontent.com/p/AF1QipPcxxoKZc9MCPrA9vPAIy6dC7THc-gTgnvvbgnz', 'https://lh5.googleusercontent.com/p/AF1QipPvoL5dqM785bqnnL9C2QImV8rsDoBHUscKm8UM']"
99,Dê Tươi 79,"QP42+M29, Đ. Số 48, Phường 5, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 93 367 78 79,243,4.1,"['https://lh5.googleusercontent.com/p/AF1QipMSyxu3oF0w-bxhqtMDTjblNkAUC8jv720VM_j8', 'https://lh5.googleusercontent.com/p/AF1QipPcxxoKZc9MCPrA9vPAIy6dC7THc-gTgnvvbgnz']"
100,Honey Moon,"Tòa nhà H3, 384 Đ. Hoàng Diệu, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3943 4585,,,"['https://lh5.googleusercontent.com/p/AF1QipPUnp2g1KoIOg-s3yDunLXeCpg9Fnb5w-sPhUY', 'https://lh5.googleusercontent.com/p/AF1QipMSyxu3oF0w-bxhqtMDTjblNkAUC8jv720VM_j8']"
101,5G Saigon - Beer,"235 Đ. Hoàng Diệu, Phường 9, Quận 4, Thành phố Hồ Chí Minh, Vietnam",5gsaigon.vn,+84 834 115 779,,,"['https://lh5.googleusercontent.com/p/AF1QipNGrHUdtYZihCqm5X6YbdsgkeDmO9J5iDhUyDPA', 'https://lh5.googleusercontent.com/p/AF1QipPUnp2g1KoIOg-s3yDunLXeCpg9Fnb5w-sPhUY']"
102,Nhà Hàng SUSHI WAY Quận 4,"160 Đ. Hoàng Diệu, Phường 9, Quận 4, Thành phố Hồ Chí Minh 71000, Vietnam",sushiway.com.vn,+84 899 894 779,71,4.3,"['https://lh5.googleusercontent.com/p/AF1QipPNVUx6Pf47VHKPT5m1Yr_8I602t9vizH2DuR6e', 'https://lh5.googleusercontent.com/p/AF1QipNGrHUdtYZihCqm5X6YbdsgkeDmO9J5iDhUyDPA']"
103,Ẩm Thực 268 Quận 4,"42 Đ. Hoàng Diệu, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 97 255 45 55,6,4.3,"['https://lh5.googleusercontent.com/p/AF1QipM8clsYT9nva-eHjPFKy3S6jvcLep6-q57drdtk', 'https://lh5.googleusercontent.com/p/AF1QipPNVUx6Pf47VHKPT5m1Yr_8I602t9vizH2DuR6e']"
104,Uchi Sushi,"14 Số 45, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,+84 28 3940 9593,,,"['https://lh5.googleusercontent.com/p/AF1QipPuwzkLmuPw-fR97F_hp4lGfKJMrx7k8f58tcy8', 'https://lh5.googleusercontent.com/p/AF1QipM8clsYT9nva-eHjPFKy3S6jvcLep6-q57drdtk']"
105,Jade Palace Saigon,"2 Đường Đoàn Như Hài, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 363 050 246,,,"['https://lh5.googleusercontent.com/p/AF1QipPx4t-418u1PWgvHWfXLjrE1zt5TC7cGIgVQLqT', 'https://lh5.googleusercontent.com/p/AF1QipPuwzkLmuPw-fR97F_hp4lGfKJMrx7k8f58tcy8']"
106,Thỏ Hạt Dẻ Quận 4,"L14 Đ. Hoàng Diệu, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 90 247 89 78,,,"['https://lh5.googleusercontent.com/p/AF1QipMRJfuwErvTKIk3l0ZgHXnB67CHgqExwXAEqIET', 'https://lh5.googleusercontent.com/p/AF1QipPx4t-418u1PWgvHWfXLjrE1zt5TC7cGIgVQLqT']"
107,Nhà Hàng,"73, Tôn Thất Thuyết, Quận 4, Thành Phố Hồ Chí Minh, Vietnam",,+84 90 679 99 23,,,"['https://lh5.googleusercontent.com/p/AF1QipOEvL1DZ_bE14AUxizW0cX22pbpa2ilUlxpDoJ-', 'https://lh5.googleusercontent.com/p/AF1QipMRJfuwErvTKIk3l0ZgHXnB67CHgqExwXAEqIET']"
108,BÚN BÒ 5T - Quận 4,"70 Nguyễn Trường Tộ, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,,29,4.9,"['https://lh5.googleusercontent.com/p/AF1QipPlmZ8wpKF6rDYE4MSUTlTqMflAp0CXqdAD8Htv', 'https://lh5.googleusercontent.com/p/AF1QipOEvL1DZ_bE14AUxizW0cX22pbpa2ilUlxpDoJ-']"
109,TỚI BẾN FOOD & BEER,"173 Đ. Bến Vân Đồn, Phường 6, Quận 4, Thành phố Hồ Chí Minh 008428, Vietnam",toibenfoodbeer.com,+84 91 447 72 39,194,4.5,"['https://lh5.googleusercontent.com/p/AF1QipPny6osyhYGI1s1rx0NVwAeC6eCipq2uePQ_gp2', 'https://lh5.googleusercontent.com/p/AF1QipPlmZ8wpKF6rDYE4MSUTlTqMflAp0CXqdAD8Htv']"
110,Lẩu bò Khu Nhà Cháy,"Chung Cư, 001, Đoàn Văn Bơ, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 97 805 08 18,,,"['https://lh5.googleusercontent.com/p/AF1QipOtkzDWFsRDE8rFeVCn6fq_hi9SINJsTh3CluKK', 'https://lh5.googleusercontent.com/p/AF1QipPny6osyhYGI1s1rx0NVwAeC6eCipq2uePQ_gp2']"
111,Hủ Tíu Mực Cô Út Miền Tây | Hủ tíu ngon quận 4,"229b Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 93 205 14 98,12,4.8,"['https://lh5.googleusercontent.com/p/AF1QipOUHx3gP8iToF_fQ-TUDtxvLv9BxcJ-GD_ccnsd', 'https://lh5.googleusercontent.com/p/AF1QipOtkzDWFsRDE8rFeVCn6fq_hi9SINJsTh3CluKK']"
112,Goby Hotpot 48,"209/48 Đ. Tôn Thất Thuyết, Phường 3, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3941 4083,,,"['https://lh5.googleusercontent.com/p/AF1QipNGHgIXOVeo5DRQOPCEZfTQxyNWtU6K7eLYwJ6G', 'https://lh5.googleusercontent.com/p/AF1QipOUHx3gP8iToF_fQ-TUDtxvLv9BxcJ-GD_ccnsd']"
113,Toon Bo - Ông Mập BBQ Quận 4,"35 Đ. Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh 72806, Vietnam",,+84 364 742 110,63,4.4,"['https://lh5.googleusercontent.com/p/AF1QipPW1xyykW0fSucjx8nsmbF8txSRGRiFlbTUejoJ', 'https://lh5.googleusercontent.com/p/AF1QipNGHgIXOVeo5DRQOPCEZfTQxyNWtU6K7eLYwJ6G']"
114,Quán ốc BIỂN NGỌC quận 4,"437 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 93 211 70 78,14,4.2,"['https://lh5.googleusercontent.com/p/AF1QipPKED_g6cvUoiz06BrvqHzkiMnWU51ww96YvLoZ', 'https://lh5.googleusercontent.com/p/AF1QipPW1xyykW0fSucjx8nsmbF8txSRGRiFlbTUejoJ']"
115,Nem Nướng Nha Trang Cô Điệp Khánh Hội,"216 Đ. Khánh Hội, Phường 6, Quận 4, Thành phố Hồ Chí Minh 700000, Vietnam",business.site,+84 90 271 52 65,88,4.5,"['https://lh5.googleusercontent.com/p/AF1QipOIvVkOdrYjLBRHkVZQPyBKyo_-ASxX2tFNgVgm', 'https://lh5.googleusercontent.com/p/AF1QipPKED_g6cvUoiz06BrvqHzkiMnWU51ww96YvLoZ']"
116,Quán Chay Thiện Ân,"65 Đ. Số 41, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 93 736 67 25,95,4.4,"['https://lh5.googleusercontent.com/p/AF1QipMjQRkAd6xCaC2EIXCzISurjiPtY_C6062GQ8kK', 'https://lh5.googleusercontent.com/p/AF1QipOIvVkOdrYjLBRHkVZQPyBKyo_-ASxX2tFNgVgm']"
117,Cơm Chay Hương Sen,"2 Đ. Số 41, Phường 4, Quận 4, Thành phố Hồ Chí Minh, Vietnam",,+84 28 2211 3472,85,4.3,"['https://lh5.googleusercontent.com/p/AF1QipP0gmmSSACiP90vHjL7FRE_zL7MHfzfZB7RB5YQ', 'https://lh5.googleusercontent.com/p/AF1QipMjQRkAd6xCaC2EIXCzISurjiPtY_C6062GQ8kK']"
118,GoGi House,"69 Đ. Số 41, Phường 06, Quận 4, Thành phố Hồ Chí Minh 700000, Vietnam",gogi.com.vn,+84 28 7300 4124,,,"['https://lh5.googleusercontent.com/p/AF1QipPxjADMW42Iz4eS1dlieJSftTNiu1-t_mLWdpni', 'https://lh5.googleusercontent.com/p/AF1QipP0gmmSSACiP90vHjL7FRE_zL7MHfzfZB7RB5YQ']"
119,BÚN CHẢ - NEM CUA BIỂN ĐỒNG XUÂN | CN QUẬN 4,"75 Nguyễn Trường Tộ, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",bunchadongxuan.com,+84 96 728 05 86,18,4.1,"['https://lh5.googleusercontent.com/p/AF1QipPUQ6bMy4PcstJVo6A0fAFzGHowIp2qK_udHHMH', 'https://lh5.googleusercontent.com/p/AF1QipPxjADMW42Iz4eS1dlieJSftTNiu1-t_mLWdpni']"
120,Nhà hàng Sài Gòn 2,"877 Đ. Trần Hưng Đạo, Phường 1, Quận 5, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3836 6087,,,"['https://lh5.googleusercontent.com/p/AF1QipOsWJ4YURNxBOxTwhxVMgdciWT3lxSgQVpdcinE', 'https://lh5.googleusercontent.com/p/AF1QipMNf6jxHb2QtSLCVZ8kr1wcBY0I3CjKlbRAlAAX']"
121,Nhà Hàng Bò 7 Món,"978 Đ. Trần Hưng Đạo, Phường 7, Quận 5, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3836 6543,85,4.1,"['https://lh5.googleusercontent.com/p/AF1QipMNf6jxHb2QtSLCVZ8kr1wcBY0I3CjKlbRAlAAX', 'https://lh5.googleusercontent.com/p/AF1QipOsWJ4YURNxBOxTwhxVMgdciWT3lxSgQVpdcinE']"
122,Nhà hàng Chay Bếp xanh An Duyên,"10 Nguyễn Tri Phương, Phường 6, Quận 5, Thành phố Hồ Chí Minh 700000, Vietnam",bepxanhanduyen.com,+84 28 2212 9947,,,"['https://lh5.googleusercontent.com/p/AF1QipN8PTczGewOL_Rjm9z5cExt9-XZpklhgPt9Eu1T', 'https://lh5.googleusercontent.com/p/AF1QipMNf6jxHb2QtSLCVZ8kr1wcBY0I3CjKlbRAlAAX']"
123,Nhà Hàng Bê Vàng - Hải Sản Tươi Sống,"263 Đ. An D. Vương, Phường 3, Quận 5, Thành phố Hồ Chí Minh, Vietnam",nhahangbevang.com,+84 93 826 12 63,,,"['https://lh5.googleusercontent.com/p/AF1QipOI2_Mca2s1sWXlcwxD_1WEjqGtdRXA8ikIa7Dh', 'https://lh5.googleusercontent.com/p/AF1QipN8PTczGewOL_Rjm9z5cExt9-XZpklhgPt9Eu1T']"
124,Nhà Hàng Tân Nhã,"100 Trần Tuấn Khải, Phường 5, Quận 5, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3923 6548,176,4.4,"['https://lh5.googleusercontent.com/p/AF1QipMy7U6_xx6FfvpzXRqki7SkRWdcOYnyDq7nOtwa', 'https://lh5.googleusercontent.com/p/AF1QipOI2_Mca2s1sWXlcwxD_1WEjqGtdRXA8ikIa7Dh']"
125,Hai Lua Restaurant,"648 Đ. Nguyễn Trãi, Phường 11, Quận 5, Thành phố Hồ Chí Minh, Vietnam",hailuaquan5.com,+84 91 956 33 38,,,"['https://lh5.googleusercontent.com/p/AF1QipMNYP3y3MlfrTMQHMC6eYMOJc4PGoh7dwzgZ8fd', 'https://lh5.googleusercontent.com/p/AF1QipMy7U6_xx6FfvpzXRqki7SkRWdcOYnyDq7nOtwa']"
126,Bien Viet Restaurant,"207 Đ. Nguyễn Văn Cừ, Phường 3, Quận 5, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 90 566 44 19,,,"['https://lh5.googleusercontent.com/p/AF1QipPq14gBIZfv3RGKo7Gj_XK-aeQbZpbVn7fr60dh', 'https://lh5.googleusercontent.com/p/AF1QipMNYP3y3MlfrTMQHMC6eYMOJc4PGoh7dwzgZ8fd']"
