,name,address,website,phone_number,reviews_count,reviews_average,images
66,Bside Coffee & Co,"42 Ngô Quang Huy, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 10000, Vietnam",,+84 868 855 864,48,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNewyc8IBnoV5a0KXRMarxOufFl-Pew8AhD2VX8', 'https://lh5.googleusercontent.com/p/AF1QipPM7EnQH8hNuGXf7SseUnBYvLNPEkbrM-MrDoY5']"
67,Kohi Coffee,"59 Xuân Thủy, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 91 999 84 88,67,4.2,"['https://lh5.googleusercontent.com/p/AF1QipPYQ9wOEmaDBpDwiLln86jMC53V4ODJlM8SHVAe', 'https://lh5.googleusercontent.com/p/AF1QipNewyc8IBnoV5a0KXRMarxOufFl-Pew8AhD2VX8']"
68,Diamond Coffee,"1/4 Nguyễn Tuyển, Phường Bình Trưng Tây, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 888 144 488,25,3.9,"['https://lh5.googleusercontent.com/p/AF1QipOR2QRGVBO1c8383epJ_-yCOxemh-zSOKXSQvty', 'https://lh5.googleusercontent.com/p/AF1QipPYQ9wOEmaDBpDwiLln86jMC53V4ODJlM8SHVAe']"
69,KUMO CHAN Coffee and Garden,"3 Đường Đường Số 31A, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 868 039 307,61,4.6,"['https://lh5.googleusercontent.com/p/AF1QipMklDTz08TiC0KLSYyV_JcOyyAi7qIXi-c0Wsts', 'https://lh5.googleusercontent.com/p/AF1QipOR2QRGVBO1c8383epJ_-yCOxemh-zSOKXSQvty']"
70,XOXO Coffee & Tea,"20 Đường số 28, An Phú, Quận 2, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 90 399 17 82,68,4.4,"['https://lh5.googleusercontent.com/p/AF1QipO6r1vlvYMO5Ngk85xrekcJ7dg9bnq68rrFS1B6', 'https://lh5.googleusercontent.com/p/AF1QipMklDTz08TiC0KLSYyV_JcOyyAi7qIXi-c0Wsts']"
71,Cafe blossom,"6 Đường số 4, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 342 022 783,15,4.3,"['https://lh5.googleusercontent.com/p/AF1QipMRbGDrvRFmDvD8LQzuqF0EjHZz_ivPhmTHL_L_', 'https://lh5.googleusercontent.com/p/AF1QipO6r1vlvYMO5Ngk85xrekcJ7dg9bnq68rrFS1B6']"
72,Phuong Coffee & Smoothie,"22 An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 91 426 80 67,13,5.0,"['https://lh5.googleusercontent.com/p/AF1QipP4Hb-DQqmfDZ40D94nz5j7XjVbE-NW1uiJTaVY', 'https://lh5.googleusercontent.com/p/AF1QipMRbGDrvRFmDvD8LQzuqF0EjHZz_ivPhmTHL_L_']"
73,We CAFE,"52 Đ. Số 7, Khu đô thị An Phú An Khánh, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 90 319 41 45,,,"['https://lh5.googleusercontent.com/p/AF1QipNoxQb1Eitb4CBB2z2lbNvCKdfSulfG2ff5JhNk', 'https://lh5.googleusercontent.com/p/AF1QipP4Hb-DQqmfDZ40D94nz5j7XjVbE-NW1uiJTaVY']"
74,Sen Coffee,"QPVV+W67, Khu đô thị An Phú An Khánh, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,,140,4.0,"['https://lh5.googleusercontent.com/p/AF1QipMDII3nuo2ygjb_ivwFAf2fM7j-IhS84SpRIla1', 'https://lh5.googleusercontent.com/p/AF1QipNoxQb1Eitb4CBB2z2lbNvCKdfSulfG2ff5JhNk']"
75,LOGAN STATION Café,"2 19A, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 93 679 88 79,177,4.7,"['https://lh5.googleusercontent.com/p/AF1QipPjKRxER6XRCDEaFe1GZ98o3LyUpJCib6DFg8zX', 'https://lh5.googleusercontent.com/p/AF1QipMDII3nuo2ygjb_ivwFAf2fM7j-IhS84SpRIla1']"
76,Cafe Dophy,"115 Đ. Số 8 Khu B, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,,4,4.3,"['https://lh5.googleusercontent.com/p/AF1QipOTlKU9GffuqjMSflJKbnUJSfapA772WCWdbRAD', 'https://lh5.googleusercontent.com/p/AF1QipPjKRxER6XRCDEaFe1GZ98o3LyUpJCib6DFg8zX']"
77,Sala Coffee & Tea,"311 Đường H, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",dainguyen.com.vn,+84 90 265 97 99,11,4.7,"['https://lh5.googleusercontent.com/p/AF1QipMZGOg20ivSsg47NYakpVged9ZDwkIMvZtOW_M2', 'https://lh5.googleusercontent.com/p/AF1QipOTlKU9GffuqjMSflJKbnUJSfapA772WCWdbRAD']"
78,MAU Coffee,"35 Đ. số 58-AP, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 93 366 92 47,17,4.9,"['https://lh5.googleusercontent.com/p/AF1QipOF29_197szk5r8RqIJ6GG-sfJehX9OCirDdFbJ', 'https://lh5.googleusercontent.com/p/AF1QipMZGOg20ivSsg47NYakpVged9ZDwkIMvZtOW_M2']"
79,Art Coffee Shop - Song Hành,"85 Đ. Số 7, Khu đô thị An Phú An Khánh, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",artcoffee.vn,+84 91 852 75 26,,,"['https://lh5.googleusercontent.com/p/AF1QipO_EjVBD7ZSKPfbzOXmLKGfoNM0RyWQkRSPOeLC', 'https://lh5.googleusercontent.com/p/AF1QipOF29_197szk5r8RqIJ6GG-sfJehX9OCirDdFbJ']"
80,The Coffee House,"57 Xuân Thủy, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipO-q5iqDpfmoqRmw_cfwBKRlPZhFQajVuu-n_pO', 'https://lh5.googleusercontent.com/p/AF1QipO_EjVBD7ZSKPfbzOXmLKGfoNM0RyWQkRSPOeLC']"
81,Rasco Coffee,"62/8 Thân Văn Nhiếp, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 869 908 086,44,3.8,"['https://lh5.googleusercontent.com/p/AF1QipPvaQqiZP55KoFj58Ebi0iQarnoJ9s08JBSSYDd', 'https://lh5.googleusercontent.com/p/AF1QipO-q5iqDpfmoqRmw_cfwBKRlPZhFQajVuu-n_pO']"
82,The Coffee House - Cantavil,"1 Song Hành, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipNz655XEzUGxPhKvqLS_G3KhcpqKLOXdv_TeB0t', 'https://lh5.googleusercontent.com/p/AF1QipPvaQqiZP55KoFj58Ebi0iQarnoJ9s08JBSSYDd']"
83,Zen Coffee,"Lê Hữu Kiều, Phường Bình Trưng Tây, Quận 2, Thành phố Hồ Chí Minh, Vietnam",zencoffee-cafe.business.site,+84 94 800 79 02,254,4.1,"['https://lh5.googleusercontent.com/p/AF1QipNS-jVmp_f6v3oCbxUJiSubdLRbob6-bqAlb2Yd', 'https://lh5.googleusercontent.com/p/AF1QipNz655XEzUGxPhKvqLS_G3KhcpqKLOXdv_TeB0t']"
84,Mai Coffee,"18 Đ. Lê Văn Miến, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,,32,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNm_sKCaEwIxcADPWyqx-CfTMAibzbTrzJXGY-4', 'https://lh5.googleusercontent.com/p/AF1QipNS-jVmp_f6v3oCbxUJiSubdLRbob6-bqAlb2Yd']"
85,Highlands Coffee,"Cantavil Premier 25, Quận 2, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 3740 6333,,,"['https://lh5.googleusercontent.com/p/AF1QipNnZ_oIPoGE18GJ467LgXbdQkQg-tqgvuK6GadM', 'https://lh5.googleusercontent.com/p/AF1QipNm_sKCaEwIxcADPWyqx-CfTMAibzbTrzJXGY-4']"
86,MY HOUSE COFFEE | Cà phê ngon nhất quận 2,"14 Đ. Nguyễn Tư Nghiêm, Phường Bình Trưng Tây, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 786 952 803,5,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNvrgv7GwB2-4s1VVoCJZPReG41BkqIN4iGKTCv', 'https://lh5.googleusercontent.com/p/AF1QipNnZ_oIPoGE18GJ467LgXbdQkQg-tqgvuK6GadM']"
87,Trung Nguyên E-Coffee,"3A Thân Văn Nhiếp, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 91 185 29 99,41,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMr97FREo0oQHOTj-ykMzbTAKTTXFLcqLeaXx9Z', 'https://lh5.googleusercontent.com/p/AF1QipNvrgv7GwB2-4s1VVoCJZPReG41BkqIN4iGKTCv']"
88,Baraen Coffee,"12 Đ. Số 19, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 90 919 78 09,,,"['https://lh5.googleusercontent.com/p/AF1QipOGW9zGwych5iX0eEXtUI2Qj0E3RGsx7QFoWdwI', 'https://lh5.googleusercontent.com/p/AF1QipMr97FREo0oQHOTj-ykMzbTAKTTXFLcqLeaXx9Z']"
89,Highlands Coffee,"28 Đ. Mai Chí Thọ, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipN_7fJiqGS5-MZmpr-pRuPJIFWZLtbFOca_efDv', 'https://lh5.googleusercontent.com/p/AF1QipOGW9zGwych5iX0eEXtUI2Qj0E3RGsx7QFoWdwI']"
90,Highlands coffee,"67 Đ. Mai Chí Thọ, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPsqZf4wg1o1krHDl6bFFtA5SEstv_P5ZjEgQjC', 'https://lh5.googleusercontent.com/p/AF1QipN_7fJiqGS5-MZmpr-pRuPJIFWZLtbFOca_efDv']"
91,Station Coffee,"13 Đường số 2, P. Bình An, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6271 3400,8,4.6,"['https://lh5.googleusercontent.com/p/AF1QipPtJjXV_Z76MDqGSYI5AlGvIj8hExgiF9_6KOcD', 'https://lh5.googleusercontent.com/p/AF1QipPsqZf4wg1o1krHDl6bFFtA5SEstv_P5ZjEgQjC']"
92,Highlands Coffee,"159 XL Hà Nội, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 3519 1999,,,"['https://lh5.googleusercontent.com/p/AF1QipM79fa1mugSSHhpACuy0TUFX6MxfFpMtsQhimsD', 'https://lh5.googleusercontent.com/p/AF1QipPtJjXV_Z76MDqGSYI5AlGvIj8hExgiF9_6KOcD']"
93,Mindfully Coffee & Bakes,"36 Đ. Nguyễn Duy Hiệu, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 783 200 345,23,4.8,"['https://lh5.googleusercontent.com/p/AF1QipPRlhjn6RysDr7HFWJuGiQ8WW-ZKLwUNPOH5UC6', 'https://lh5.googleusercontent.com/p/AF1QipM79fa1mugSSHhpACuy0TUFX6MxfFpMtsQhimsD']"
94,NGÓI ĐỎ COFFEE AND TEA,"01 Bùi Tá Hán, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 96 133 97 33,,,"['https://lh5.googleusercontent.com/p/AF1QipND-89kNIYpq9TCi8ebnkGncIojYqKCZjyDossa', 'https://lh5.googleusercontent.com/p/AF1QipPRlhjn6RysDr7HFWJuGiQ8WW-ZKLwUNPOH5UC6']"
95,Rio Café & Restaurant,"36 Đ. Mai Chí Thọ, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",riocafe.vn,+84 777 556 989,48,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNqwIB8JUVFneBT9_MYMLSohejbnBS14XoeSkQ4', 'https://lh5.googleusercontent.com/p/AF1QipND-89kNIYpq9TCi8ebnkGncIojYqKCZjyDossa']"
96,Viva Rena Coffee,"005 Đường số 10B, Thái Thuận, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6296 0173,,,"['https://lh5.googleusercontent.com/p/AF1QipPglvkYXg2h-TgPHB8SjRVNURZJl8eLfEmUlgw', 'https://lh5.googleusercontent.com/p/AF1QipNqwIB8JUVFneBT9_MYMLSohejbnBS14XoeSkQ4']"
97,"VND HOME COFFEE 26 Lương Định Của, Quận 2","26 Lương Định Của, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",vndhomecoffee.com,+84 90 978 71 11,27,4.1,"['https://lh5.googleusercontent.com/p/AF1QipNR-RYApAfvpU4b7clArG3HEweVpJ8mLD6IdlOs', 'https://lh5.googleusercontent.com/p/AF1QipPglvkYXg2h-TgPHB8SjRVNURZJl8eLfEmUlgw']"
98,Coffee Cao Nguyên Đỏ,"36 Thái Thuận, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Vietnam",,+84 394 246 889,81,4.1,"['https://lh5.googleusercontent.com/p/AF1QipMbY3juQ_lc66M_gQW_RSRzGbLil7vLBFAG3Pb4', 'https://lh5.googleusercontent.com/p/AF1QipNR-RYApAfvpU4b7clArG3HEweVpJ8mLD6IdlOs']"
99,Grabuccino Coffee,"53 Võ Trường Toản, An Phú, Quận 2, Thành phố Hồ Chí Minh, Vietnam",grabuccino.com.vn,+84 97 166 19 12,6,4.8,"['https://lh5.googleusercontent.com/p/AF1QipPK0WK6T9DsOlxdEfEGzVM3G7NhWQSYBLEOyuQe', 'https://lh5.googleusercontent.com/p/AF1QipMbY3juQ_lc66M_gQW_RSRzGbLil7vLBFAG3Pb4']"
100,Anh coffee roastery,"200 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",anhcoffeeroastery.vn,+84 886 292 099,,,"['https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE', 'https://lh5.googleusercontent.com/p/AF1QipOacPdyo576adluOjVierLiOPuoPzjKjF72VPiW']"
101,The Coffee House - Cao Thắng Quận 3,"86-88 Đ. Cao Thắng, Phường 4, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipOacPdyo576adluOjVierLiOPuoPzjKjF72VPiW', 'https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE']"
102,OZ Coffee House 2,"30 Huỳnh Tịnh Của, Phường 8, Quận 3, Thành phố Hồ Chí Minh 70000, Vietnam",ozcoffeehouse.vn,+84 28 7308 7766,,,"['https://lh5.googleusercontent.com/p/AF1QipOKCZ41gJvy_ZTwsINkJ2xz7ldFz_6_dn42RwPm', 'https://lh5.googleusercontent.com/p/AF1QipOacPdyo576adluOjVierLiOPuoPzjKjF72VPiW']"
103,Coffee Hut,"5 Trương Quyền, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 28 2200 2366,,,"['https://lh5.googleusercontent.com/p/AF1QipMkNAhRrzP88lyQQfLlo-VQ9P9hChxRTj2Fiawl', 'https://lh5.googleusercontent.com/p/AF1QipOKCZ41gJvy_ZTwsINkJ2xz7ldFz_6_dn42RwPm']"
104,OZ Coffee House,"số nhà 31 Đ. Lê Văn Sỹ, Phường 13, Quận 3, Thành phố Hồ Chí Minh 70000, Vietnam",ozcoffeehouse.vn,+84 28 7308 7766,473,4.0,"['https://lh5.googleusercontent.com/p/AF1QipOSayqPL2NK_gS1oyfx19f0LOelZqRN5Y21E-w', 'https://lh5.googleusercontent.com/p/AF1QipMkNAhRrzP88lyQQfLlo-VQ9P9hChxRTj2Fiawl']"
105,Là Việt Coffee Saigon (57A Tú Xương),"57A Tú Xương, Phường 7, Quận 3, Thành phố Hồ Chí Minh, Vietnam",laviet.coffee,+84 93 866 85 70,,,"['https://lh5.googleusercontent.com/p/AF1QipMgB1E0Zf_fvzwzbtzSJS0wOWYsHA61AJHWbq8r', 'https://lh5.googleusercontent.com/p/AF1QipOSayqPL2NK_gS1oyfx19f0LOelZqRN5Y21E-w']"
106,Epic Coffee Roaster,"49 Ngô Thời Nhiệm, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",foody.vn,,420,4.5,"['https://lh5.googleusercontent.com/p/AF1QipOEK8MCn-Ychw_t7IQ0KoXYhnNQd98DEitFPQEJ', 'https://lh5.googleusercontent.com/p/AF1QipMgB1E0Zf_fvzwzbtzSJS0wOWYsHA61AJHWbq8r']"
107,C-Coffee | Coffee & Lounge,"137 Nguyễn Đình Chiểu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 98 969 84 48,,,"['https://lh5.googleusercontent.com/p/AF1QipN0rbMRgqgUEys1iFnaMdTNx4HvAfn9u_oXNqjX', 'https://lh5.googleusercontent.com/p/AF1QipOEK8MCn-Ychw_t7IQ0KoXYhnNQd98DEitFPQEJ']"
108,Camellia Tea & Coffee,"120/4B Trần Quốc Thảo, Phường 14, Quận 3, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 28 6270 6244,,,"['https://lh5.googleusercontent.com/p/AF1QipNvlwJjMccE5Riq9iCwuYVUK405DWwAZTRPC479', 'https://lh5.googleusercontent.com/p/AF1QipN0rbMRgqgUEys1iFnaMdTNx4HvAfn9u_oXNqjX']"
109,Nắng Rooftop Coffee Quận 3,"457 Nguyễn Đình Chiểu, Phường 5, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 94 377 59 90,91,4.4,"['https://lh5.googleusercontent.com/p/AF1QipM5Pg_Ng_XpufpUk7nX8icJcojtiCYRjmf8J4zO', 'https://lh5.googleusercontent.com/p/AF1QipNvlwJjMccE5Riq9iCwuYVUK405DWwAZTRPC479']"
110,Nguyễn Coffee,"182 Nguyễn Đình Chiểu, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 28 6678 0161,,,"['https://lh5.googleusercontent.com/p/AF1QipN52YjAfElXnantIc68wViaSaJUZU5ERpN_U4nk', 'https://lh5.googleusercontent.com/p/AF1QipM5Pg_Ng_XpufpUk7nX8icJcojtiCYRjmf8J4zO']"
111,The Coffee House - Võ Văn Tần,"223 Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipOtbXEQp--tKsNG5KYm8aYPZgOIyAudjzE6Ycf1', 'https://lh5.googleusercontent.com/p/AF1QipN52YjAfElXnantIc68wViaSaJUZU5ERpN_U4nk']"
112,HOANG CAFE AND TEA | QUÁN CAFE ĐẸP QUẬN 3 | QUÁN CAFE CHECK IN QUẬN 3,"220/158B Đ. Lê Văn Sỹ, Phường 14, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 90 265 66 10,19,4.8,"['https://lh5.googleusercontent.com/p/AF1QipOdNN1I3E7mFxe9sYgefc9AVptweHqJtqG8gTAS', 'https://lh5.googleusercontent.com/p/AF1QipOtbXEQp--tKsNG5KYm8aYPZgOIyAudjzE6Ycf1']"
113,Cà fê BERNARD,"6/1 Đ. Cao Thắng, Phường 5, Quận 3, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 6290 9141,,,"['https://lh5.googleusercontent.com/p/AF1QipOFUL468mNUZrhh0G4uIWaUcqt2-ZBKCA6Yp8NK', 'https://lh5.googleusercontent.com/p/AF1QipOdNN1I3E7mFxe9sYgefc9AVptweHqJtqG8gTAS']"
114,My Life Coffee,"22A Trương Định, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 1900 066890,,,"['https://lh5.googleusercontent.com/p/AF1QipMEenpuilso_c3JiBpF4C200DFXcc2sdVlxhJr1', 'https://lh5.googleusercontent.com/p/AF1QipOFUL468mNUZrhh0G4uIWaUcqt2-ZBKCA6Yp8NK']"
115,Cộng cà phê,"08 BIS Công Trường Quốc Tế, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",congcaphe.com,+84 91 186 64 97,,,"['https://lh5.googleusercontent.com/p/AF1QipOZ4d8RRa6I9k4PRwo5FSJpozhN--rVUYpaFaRL', 'https://lh5.googleusercontent.com/p/AF1QipMEenpuilso_c3JiBpF4C200DFXcc2sdVlxhJr1']"
116,Barista Collective,"41 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 888 640 068,,,"['https://lh5.googleusercontent.com/p/AF1QipM7N6vMFYdFcYTRKrc5R8LDQHr_d7CcH3sCJmYb', 'https://lh5.googleusercontent.com/p/AF1QipOZ4d8RRa6I9k4PRwo5FSJpozhN--rVUYpaFaRL']"
117,Mr. Cu's Coffee,"935 Đ. Hoàng Sa, Phường 11, Quận 3, Thành phố Hồ Chí Minh, Vietnam",,+84 888 032 234,,,"['https://lh5.googleusercontent.com/p/AF1QipPag4azYsdeAch8u0DsBzz5XIvHuO06RfA7aqXe', 'https://lh5.googleusercontent.com/p/AF1QipM7N6vMFYdFcYTRKrc5R8LDQHr_d7CcH3sCJmYb']"
118,XƯA COFFEE,"934 Đ. Trường Sa, Phường 13, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 93 845 15 45,,,"['https://lh5.googleusercontent.com/p/AF1QipPENyzvQ6p5IvXES6J4HazNVzG9G1p87h33OIFq', 'https://lh5.googleusercontent.com/p/AF1QipPag4azYsdeAch8u0DsBzz5XIvHuO06RfA7aqXe']"
119,Bagua House,"52/2 Lý Chính Thắng, Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,,41,4.7,"['https://lh5.googleusercontent.com/p/AF1QipNmgR89Ksavi7rUH3MtyXpa7WNNRMHK6OsCyzlg', 'https://lh5.googleusercontent.com/p/AF1QipPENyzvQ6p5IvXES6J4HazNVzG9G1p87h33OIFq']"
120,The O’Palm cafe,"25ATú Xương, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",facebook.com,,349,4.1,"['https://lh5.googleusercontent.com/p/AF1QipPvK83aVXsAlqQE48tHLdIfs3fu5CtQpkETvf-z', 'https://lh5.googleusercontent.com/p/AF1QipNmgR89Ksavi7rUH3MtyXpa7WNNRMHK6OsCyzlg']"
121,Café Slow,"27/63A Huỳnh Tịnh Của, Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 98 106 38 80,275,4.6,"['https://lh5.googleusercontent.com/p/AF1QipM_pG2W0d-NQcyCsVKkoddkToa5hOJWjS5gyfq5', 'https://lh5.googleusercontent.com/p/AF1QipPvK83aVXsAlqQE48tHLdIfs3fu5CtQpkETvf-z']"
122,Sori cafe & more,"20 Tú Xương, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 388 266 139,202,3.8,"['https://lh5.googleusercontent.com/p/AF1QipPfzkxJStWQejIKnB_vD3UnzgocC7AJBiBeRLkp', 'https://lh5.googleusercontent.com/p/AF1QipM_pG2W0d-NQcyCsVKkoddkToa5hOJWjS5gyfq5']"
123,Pasteur Coffee Shop,"212 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3823 0706,3,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPfzkxJStWQejIKnB_vD3UnzgocC7AJBiBeRLkp', 'https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE']"
124,Winnie Coffee & Tea | QUÁN CAFE ĐẸP QUẬN 3 | QUÁN CAFE CHECK IN QUẬN 3,"42 Nguyễn Đình Chiểu, Phường 2, Quận 3, Thành phố Hồ Chí Minh, Vietnam",winniecoffee.com,+84 702 692 468,5,4.8,"['https://lh5.googleusercontent.com/p/AF1QipMOEkcWST40eQ-ERJ0qBcIvHpDGQGFcrrdnOAm0', 'https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE']"
125,The Seat Cafe,"491/2 Đ. Lê Văn Sỹ, Phường 12, Quận 3, Thành phố Hồ Chí Minh, Vietnam",fb.me,+84 98 716 01 75,113,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNeUrrQV5iU46xRJxkagCKJynDx9eRN89bDvs16', 'https://lh5.googleusercontent.com/p/AF1QipMOEkcWST40eQ-ERJ0qBcIvHpDGQGFcrrdnOAm0']"
126,RIO Coffee,"495 Đ. Hoàng Sa, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 97 559 56 99,54,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNgmXVfGfPFox11vzvwPjmySM-1d5R9xg7UAWk0', 'https://lh5.googleusercontent.com/p/AF1QipNeUrrQV5iU46xRJxkagCKJynDx9eRN89bDvs16']"
127,Cafe Nguyễn Hoàng,"93 Đ. Nguyễn Thông, Phường 9, Quận 3, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,+84 28 3931 8232,36,3.9,"['https://lh5.googleusercontent.com/p/AF1QipMQVBXK4NsZTmCeIOnA3s0FeWIt0CavwY5rpGRH', 'https://lh5.googleusercontent.com/p/AF1QipNgmXVfGfPFox11vzvwPjmySM-1d5R9xg7UAWk0']"
128,Rovis Coffee & Tea Quận 3,"35 Võ Văn Tần, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",roviscafe.vn,+84 93 312 73 53,2,4.5,"['https://lh5.googleusercontent.com/p/AF1QipP3Cb4yFjfqRhyX7tgLrFY0y4A-rx2MCPi_twEO', 'https://lh5.googleusercontent.com/p/AF1QipMQVBXK4NsZTmCeIOnA3s0FeWIt0CavwY5rpGRH']"
129,Mr. Wind Coffee & Tea,"chung cư Trần Quốc Thảo, 004 Lô B, Phường 9, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 93 262 58 85,26,4.7,"['https://lh5.googleusercontent.com/p/AF1QipNZmx2gRVuEUieNM1dORKUNY9uyEbeGDYdmknIT', 'https://lh5.googleusercontent.com/p/AF1QipP3Cb4yFjfqRhyX7tgLrFY0y4A-rx2MCPi_twEO']"
130,Gióng Coffee,"182 Lý Chính Thắng, Phường 9, Quận 3, Thành phố Hồ Chí Minh, Vietnam",giong.cafe,+84 28 7300 2883,56,4.3,"['https://lh5.googleusercontent.com/p/AF1QipOpyxmVKQmk9CXsoboZ5eOnxxK75gMIurKABVd6', 'https://lh5.googleusercontent.com/p/AF1QipNZmx2gRVuEUieNM1dORKUNY9uyEbeGDYdmknIT']"
131,Highlands Coffee,"45 Lý Chính Thắng, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 7108 6566,,,"['https://lh5.googleusercontent.com/p/AF1QipOyT3af5eH8_gpPSAN4IzhRRtp_7RKAvuyf5N1Z', 'https://lh5.googleusercontent.com/p/AF1QipOpyxmVKQmk9CXsoboZ5eOnxxK75gMIurKABVd6']"
